fill,level,x,y,piece,group,PANEL,colour,size,linetype,alpha
#CF808D,53.14246181,-157.4546318,1.963636364,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4590909,1.959955552,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4604228,1.959090909,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4636364,1.957136254,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4681818,1.955305967,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4723373,1.954545455,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4727273,1.954470144,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4742258,1.954545455,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4772727,1.954695147,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4818182,1.956156811,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4861047,1.959090909,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4863636,1.959287872,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4901185,1.963636364,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4909091,1.964747334,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4928393,1.968181818,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4948274,1.972727273,7,-8,1,NA,0.5,1,0.7
#CF808D,53.14246181,-157.4954545,1.974541329,7,-8,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4909091,1.973819144,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4922965,1.977272727,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4936533,1.981818182,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4945894,1.986363636,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.495161,1.990909091,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4953991,1.995454545,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4953134,2,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.494894,2.004545455,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4941092,2.009090909,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4929002,2.013636364,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4911723,2.018181818,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4909091,2.01874035,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4884019,2.022727273,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4863636,2.025236909,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4835596,2.027272727,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4818182,2.028365212,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4772727,2.0294823,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4727273,2.029126538,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4681818,2.027519341,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4677648,2.027272727,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4636364,2.02472955,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4612733,2.022727273,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4590909,2.020666207,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4568715,2.018181818,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4545455,2.015088938,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4535014,2.013636364,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4508534,2.009090909,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.45,2.007149801,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4487526,2.004545455,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4472515,2,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4464398,1.995454545,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4463223,1.990909091,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4469318,1.986363636,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4483305,1.981818182,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.45,1.978443885,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4505347,1.977272727,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4534175,1.972727273,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4545455,1.971341509,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4573025,1.968181818,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4590909,1.966482632,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4628549,1.963636364,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4636364,1.963107223,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4681818,1.961027367,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4727273,1.960167895,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4772727,1.960595082,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4818182,1.962536237,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4832075,1.963636364,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4863636,1.96650978,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4876171,1.968181818,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4903826,1.972727273,8,-9,1,NA,0.5,1,0.7
#DD7274,63.77095418,-157.4909091,1.973819144,8,-9,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4909091,1.986028274,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4909868,1.986363636,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4916347,1.990909091,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.491871,1.995454545,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4917067,2,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.491128,2.004545455,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4909091,2.005557254,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4899847,2.009090909,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.488185,2.013636364,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4863636,2.016932688,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4853064,2.018181818,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4818182,2.021429676,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4785525,2.022727273,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4772727,2.023175982,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4727273,2.023055686,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4718141,2.022727273,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4681818,2.021371787,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4636364,2.018194958,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4636225,2.018181818,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4594781,2.013636364,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4590909,2.013113404,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4565298,2.009090909,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4545455,2.004866998,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4543963,2.004545455,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.452937,2,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4521786,1.995454545,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.452117,1.990909091,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4527797,1.986363636,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4542277,1.981818182,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4545455,1.981166915,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4565035,1.977272727,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4590909,1.97362871,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4598676,1.972727273,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4636364,1.969252834,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4654245,1.968181818,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4681818,1.966730212,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4727273,1.965777935,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4772727,1.966395209,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4806572,1.968181818,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4818182,1.968881392,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4853422,1.972727273,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4863636,1.974131642,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4880171,1.977272727,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4897882,1.981818182,9,-10,1,NA,0.5,1,0.7
#E8625B,74.39944654,-157.4909091,1.986028274,9,-10,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4863636,1.984137443,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4870218,1.986363636,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4878091,1.990909091,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4880559,1.995454545,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4877691,2,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4869186,2.004545455,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4863636,2.006319328,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.485132,2.009090909,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4821017,2.013636364,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4818182,2.013963825,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4772727,2.016568248,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4727273,2.016714412,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4681818,2.014845874,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4666667,2.013636364,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4636364,2.010746182,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4623866,2.009090909,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4597831,2.004545455,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4590909,2.00274439,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4581593,2,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4573692,1.995454545,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.457343,1.990909091,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.458111,1.986363636,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4590909,1.983589168,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4598189,1.981818182,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4627439,1.977272727,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4636364,1.976249856,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4681818,1.97280555,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4684511,1.972727273,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4727273,1.971659686,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4772727,1.972473644,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4776749,1.972727273,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4818182,1.975871562,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4828695,1.977272727,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4854575,1.981818182,10,-11,1,NA,0.5,1,0.7
#F15042,85.0279389,-157.4863636,1.984137443,10,-11,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4818182,1.985580213,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4821415,1.986363636,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4832173,1.990909091,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.483491,1.995454545,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4829571,2,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4818182,2.003711488,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4813514,2.004545455,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4772727,2.00888938,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4759158,2.009090909,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4727273,2.009450366,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4719714,2.009090909,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4681818,2.006843085,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4663119,2.004545455,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4638123,2,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4636364,1.999364158,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4628408,1.995454545,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4628587,1.990909091,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4636364,1.987377795,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4639525,1.986363636,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4668541,1.981818182,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4681818,1.980456614,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4727273,1.978618412,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4772727,1.979881145,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.479209,1.981818182,11,-12,1,NA,0.5,1,0.7
#F93827,95.65643126,-157.4818182,1.985580213,11,-12,1,NA,0.5,1,0.7
#FF0000,106.2849236,-157.4727273,1.995454545,12,-13,1,NA,0.5,1,0.7
#FF0000,106.2849236,-157.4727273,1.995454545,12,-13,1,NA,0.5,1,0.7
#FF0000,106.2849236,-157.4727273,1.995454545,12,-13,1,NA,0.5,1,0.7
#FF0000,106.2849236,-157.4727273,1.995454545,12,-13,1,NA,0.5,1,0.7
#FF0000,106.2849236,-157.4727273,1.995454545,13,-14,1,NA,0.5,1,0.7
#FF0000,106.2849236,-157.4727273,1.995454545,13,-14,1,NA,0.5,1,0.7
